no.,acc,apl,small_worldness
0,0.593,6.96,0.0852
1,0.593,6.911,0.0858
2,0.592,6.652,0.089
3,0.592,6.269,0.0944
4,0.591,5.999,0.0985
5,0.591,5.856,0.1009
6,0.59,5.639,0.1046
7,0.59,5.612,0.1051
8,0.589,5.548,0.1062
9,0.589,5.495,0.1072
10,0.588,5.442,0.108
11,0.588,5.274,0.1115
12,0.587,5.259,0.1116
13,0.587,5.223,0.1124
14,0.586,5.197,0.1128
15,0.586,5.118,0.1145
16,0.585,5.095,0.1148
17,0.584,5.082,0.1149
18,0.583,5.051,0.1154
19,0.583,4.998,0.1166
20,0.583,4.951,0.1178
21,0.582,4.939,0.1178
22,0.581,4.915,0.1182
23,0.581,4.849,0.1198
24,0.58,4.832,0.12
25,0.58,4.81,0.1206
26,0.579,4.796,0.1207
27,0.579,4.767,0.1215
28,0.578,4.734,0.1221
29,0.578,4.72,0.1225
30,0.578,4.718,0.1225
31,0.577,4.701,0.1227
32,0.577,4.651,0.1241
33,0.576,4.63,0.1244
34,0.575,4.612,0.1247
35,0.575,4.592,0.1252
36,0.574,4.539,0.1265
37,0.574,4.491,0.1278
38,0.573,4.485,0.1278
39,0.573,4.451,0.1287
40,0.572,4.422,0.1294
41,0.572,4.411,0.1297
42,0.571,4.397,0.1299
43,0.57,4.379,0.1302
44,0.57,4.366,0.1306
45,0.569,4.348,0.1309
46,0.569,4.336,0.1312
47,0.569,4.322,0.1317
48,0.568,4.307,0.1319
49,0.568,4.304,0.132
50,0.567,4.292,0.1321
51,0.567,4.287,0.1323
52,0.566,4.271,0.1325
53,0.566,4.26,0.1329
54,0.565,4.257,0.1327
55,0.565,4.236,0.1334
56,0.565,4.221,0.1339
57,0.564,4.209,0.134
58,0.563,4.206,0.1339
59,0.563,4.203,0.134
60,0.563,4.198,0.1341
61,0.562,4.181,0.1344
62,0.561,4.171,0.1345
63,0.561,4.159,0.1349
64,0.561,4.14,0.1355
65,0.56,4.119,0.136
66,0.56,4.106,0.1364
67,0.559,4.093,0.1366
68,0.559,4.078,0.1371
69,0.559,4.07,0.1373
70,0.558,4.066,0.1372
71,0.558,4.05,0.1378
72,0.557,4.033,0.1381
73,0.556,4.03,0.138
74,0.556,4.004,0.1389
75,0.556,3.998,0.1391
76,0.555,3.995,0.1389
77,0.554,3.985,0.139
78,0.554,3.98,0.1392
79,0.553,3.969,0.1393
80,0.553,3.967,0.1394
81,0.552,3.947,0.1399
82,0.552,3.941,0.1401
83,0.552,3.931,0.1404
84,0.551,3.924,0.1404
85,0.55,3.92,0.1403
86,0.55,3.91,0.1407
87,0.55,3.906,0.1408
88,0.549,3.902,0.1407
89,0.549,3.899,0.1408
90,0.548,3.895,0.1407
91,0.547,3.886,0.1408
92,0.547,3.884,0.1408
93,0.547,3.878,0.1411
94,0.545,3.876,0.1406
95,0.544,3.87,0.1406
96,0.544,3.867,0.1407
97,0.543,3.86,0.1407
98,0.543,3.855,0.1409
99,0.543,3.853,0.1409
100,0.542,3.852,0.1407
101,0.542,3.824,0.1417
102,0.542,3.815,0.1421
103,0.541,3.813,0.1419
104,0.541,3.803,0.1423
105,0.54,3.799,0.1421
106,0.54,3.797,0.1422
107,0.539,3.785,0.1424
108,0.539,3.779,0.1426
109,0.538,3.776,0.1425
110,0.538,3.771,0.1427
111,0.537,3.767,0.1426
112,0.537,3.763,0.1427
113,0.536,3.756,0.1427
114,0.536,3.745,0.1431
115,0.536,3.736,0.1435
116,0.535,3.73,0.1434
117,0.535,3.724,0.1437
118,0.534,3.719,0.1436
119,0.534,3.716,0.1437
120,0.533,3.71,0.1437
121,0.533,3.705,0.1439
122,0.532,3.699,0.1438
123,0.532,3.688,0.1443
124,0.532,3.682,0.1445
125,0.531,3.677,0.1444
126,0.531,3.671,0.1446
127,0.53,3.668,0.1445
128,0.529,3.666,0.1443
129,0.529,3.662,0.1445
130,0.528,3.652,0.1446
131,0.528,3.645,0.1449
132,0.528,3.643,0.1449
133,0.527,3.637,0.1449
134,0.527,3.629,0.1452
135,0.526,3.626,0.1451
136,0.526,3.624,0.1451
137,0.525,3.623,0.1449
138,0.525,3.62,0.145
139,0.525,3.615,0.1452
140,0.524,3.613,0.145
141,0.524,3.61,0.1452
142,0.523,3.607,0.145
143,0.523,3.602,0.1452
144,0.522,3.6,0.145
145,0.522,3.596,0.1452
146,0.522,3.593,0.1453
147,0.521,3.588,0.1452
148,0.521,3.585,0.1453
149,0.521,3.583,0.1454
150,0.52,3.577,0.1454
151,0.52,3.572,0.1456
152,0.519,3.57,0.1454
153,0.519,3.567,0.1455
154,0.519,3.565,0.1456
155,0.518,3.559,0.1455
156,0.518,3.558,0.1456
157,0.517,3.556,0.1454
158,0.516,3.553,0.1452
159,0.516,3.544,0.1456
160,0.516,3.538,0.1458
161,0.516,3.535,0.146
162,0.515,3.534,0.1457
163,0.515,3.53,0.1459
164,0.514,3.529,0.1457
165,0.514,3.523,0.1459
166,0.514,3.517,0.1461
167,0.513,3.514,0.146
168,0.513,3.508,0.1462
169,0.513,3.504,0.1464
170,0.512,3.502,0.1462
171,0.512,3.498,0.1464
172,0.512,3.495,0.1465
173,0.511,3.488,0.1465
174,0.511,3.485,0.1466
175,0.51,3.479,0.1466
176,0.51,3.473,0.1468
177,0.51,3.468,0.1471
178,0.509,3.465,0.1469
179,0.509,3.461,0.1471
180,0.508,3.457,0.1469
181,0.508,3.456,0.147
182,0.508,3.452,0.1472
183,0.507,3.445,0.1472
184,0.507,3.438,0.1475
185,0.506,3.437,0.1472
186,0.506,3.433,0.1474
187,0.506,3.43,0.1475
188,0.505,3.427,0.1474
189,0.505,3.425,0.1474
190,0.504,3.422,0.1473
191,0.504,3.419,0.1474
192,0.504,3.417,0.1475
193,0.503,3.413,0.1474
194,0.503,3.412,0.1474
195,0.502,3.408,0.1473
196,0.502,3.407,0.1473
197,0.502,3.405,0.1474
198,0.501,3.403,0.1472
199,0.501,3.399,0.1474
200,0.501,3.397,0.1475
