no.,acc,apl,small_worldness
0,0.593,6.96,0.0852
1,0.592,6.652,0.089
2,0.592,6.333,0.0935
3,0.591,6.15,0.0961
4,0.591,5.96,0.0992
5,0.591,5.89,0.1003
6,0.59,5.882,0.1003
7,0.59,5.751,0.1026
8,0.589,5.672,0.1038
9,0.588,5.434,0.1082
10,0.588,5.327,0.1104
11,0.588,5.269,0.1116
12,0.587,5.228,0.1123
13,0.587,5.219,0.1125
14,0.586,5.2,0.1127
15,0.586,5.145,0.1139
16,0.585,5.085,0.115
17,0.585,5.005,0.1169
18,0.584,4.972,0.1175
19,0.584,4.903,0.1191
20,0.584,4.902,0.1191
21,0.583,4.823,0.1209
22,0.583,4.794,0.1216
23,0.582,4.782,0.1217
24,0.581,4.749,0.1223
25,0.581,4.713,0.1233
26,0.58,4.713,0.1231
27,0.58,4.681,0.1239
28,0.58,4.674,0.1241
29,0.579,4.626,0.1252
30,0.579,4.616,0.1254
31,0.578,4.586,0.126
32,0.578,4.567,0.1266
33,0.577,4.553,0.1267
34,0.577,4.551,0.1268
35,0.576,4.525,0.1273
36,0.576,4.484,0.1285
37,0.575,4.454,0.1291
38,0.575,4.4,0.1307
39,0.574,4.389,0.1308
40,0.574,4.383,0.131
41,0.574,4.376,0.1312
42,0.573,4.37,0.1311
43,0.573,4.348,0.1318
44,0.573,4.345,0.1319
45,0.572,4.333,0.132
46,0.571,4.318,0.1322
47,0.571,4.284,0.1333
48,0.57,4.262,0.1337
49,0.57,4.256,0.1339
50,0.57,4.251,0.1341
51,0.569,4.233,0.1344
52,0.569,4.219,0.1349
53,0.568,4.211,0.1349
54,0.568,4.202,0.1352
55,0.567,4.192,0.1353
56,0.567,4.188,0.1354
57,0.566,4.181,0.1354
58,0.566,4.173,0.1356
59,0.565,4.161,0.1358
60,0.565,4.142,0.1364
61,0.564,4.139,0.1363
62,0.564,4.133,0.1365
63,0.563,4.118,0.1367
64,0.563,4.11,0.137
65,0.562,4.1,0.1371
66,0.562,4.087,0.1375
67,0.561,4.074,0.1377
68,0.56,4.07,0.1376
69,0.56,4.062,0.1379
70,0.559,4.052,0.138
71,0.559,4.04,0.1384
72,0.559,4.031,0.1387
73,0.558,4.015,0.139
74,0.558,4.012,0.1391
75,0.558,3.996,0.1396
76,0.557,3.985,0.1398
77,0.556,3.982,0.1396
78,0.556,3.976,0.1398
79,0.555,3.968,0.1399
80,0.555,3.964,0.14
81,0.554,3.96,0.1399
82,0.554,3.947,0.1404
83,0.553,3.939,0.1404
84,0.553,3.934,0.1406
85,0.552,3.932,0.1404
86,0.552,3.93,0.1405
87,0.551,3.922,0.1405
88,0.551,3.915,0.1407
89,0.55,3.908,0.1407
90,0.55,3.904,0.1409
91,0.549,3.897,0.1409
92,0.549,3.889,0.1412
93,0.549,3.888,0.1412
94,0.548,3.885,0.1411
95,0.548,3.881,0.1412
96,0.547,3.874,0.1412
97,0.546,3.86,0.1415
98,0.546,3.851,0.1418
99,0.546,3.851,0.1418
100,0.546,3.848,0.1419
101,0.545,3.845,0.1417
102,0.545,3.838,0.142
103,0.544,3.832,0.142
104,0.544,3.823,0.1423
105,0.544,3.822,0.1423
106,0.543,3.814,0.1424
107,0.543,3.808,0.1426
108,0.542,3.796,0.1428
109,0.542,3.79,0.143
110,0.541,3.784,0.143
111,0.541,3.776,0.1433
112,0.541,3.763,0.1438
113,0.54,3.753,0.1439
114,0.54,3.75,0.144
115,0.539,3.741,0.1441
116,0.539,3.736,0.1443
117,0.538,3.73,0.1442
118,0.538,3.728,0.1443
119,0.537,3.724,0.1442
120,0.537,3.716,0.1445
121,0.537,3.71,0.1447
122,0.536,3.707,0.1446
123,0.536,3.699,0.1449
124,0.535,3.694,0.1448
125,0.535,3.694,0.1448
126,0.535,3.688,0.1451
127,0.535,3.685,0.1452
128,0.534,3.682,0.145
129,0.534,3.682,0.145
130,0.533,3.68,0.1448
131,0.533,3.676,0.145
132,0.532,3.672,0.1449
133,0.532,3.665,0.1452
134,0.532,3.662,0.1453
135,0.531,3.659,0.1451
136,0.53,3.657,0.1449
137,0.53,3.655,0.145
138,0.529,3.65,0.1449
139,0.529,3.64,0.1453
140,0.528,3.639,0.1451
141,0.528,3.636,0.1452
142,0.527,3.628,0.1453
143,0.527,3.625,0.1454
144,0.527,3.62,0.1456
145,0.526,3.615,0.1455
146,0.526,3.613,0.1456
147,0.525,3.613,0.1453
148,0.525,3.605,0.1456
149,0.525,3.601,0.1458
150,0.524,3.598,0.1456
151,0.523,3.589,0.1457
152,0.523,3.586,0.1458
153,0.522,3.585,0.1456
154,0.522,3.585,0.1456
155,0.522,3.579,0.1459
156,0.521,3.572,0.1459
157,0.521,3.569,0.146
158,0.52,3.564,0.1459
159,0.52,3.561,0.146
160,0.52,3.555,0.1463
161,0.52,3.553,0.1464
162,0.518,3.546,0.1461
163,0.518,3.545,0.1461
164,0.518,3.541,0.1463
165,0.517,3.538,0.1461
166,0.517,3.536,0.1462
167,0.517,3.529,0.1465
168,0.516,3.527,0.1463
169,0.516,3.52,0.1466
170,0.516,3.517,0.1467
171,0.515,3.515,0.1465
172,0.515,3.513,0.1466
173,0.514,3.511,0.1464
174,0.514,3.508,0.1465
175,0.513,3.506,0.1463
176,0.513,3.504,0.1464
177,0.513,3.504,0.1464
178,0.513,3.503,0.1464
179,0.513,3.501,0.1465
180,0.512,3.499,0.1463
181,0.512,3.498,0.1464
182,0.512,3.495,0.1465
183,0.511,3.493,0.1463
184,0.51,3.488,0.1462
185,0.51,3.486,0.1463
186,0.509,3.484,0.1461
187,0.509,3.479,0.1463
188,0.508,3.475,0.1462
189,0.508,3.47,0.1464
190,0.507,3.464,0.1464
191,0.507,3.461,0.1465
192,0.507,3.459,0.1466
193,0.506,3.456,0.1464
194,0.506,3.455,0.1465
195,0.505,3.454,0.1462
196,0.505,3.45,0.1464
197,0.505,3.444,0.1466
198,0.504,3.443,0.1464
199,0.504,3.437,0.1466
200,0.503,3.436,0.1464
201,0.503,3.431,0.1466
